,id,tweet,clean,sentimen
11112,1604551071195574273,"World cup pun dah hbis, moh ler smbung study. Selasa dah start exam balik😭",world cup udah hbis moh kawan smbung study selasa udah exam,0
17743,1604504066939387906,@NdawanaY Paipa lelo😂,ndawanay paipa lelo,0
7003,1604752916228628480,"harus menunggu 2 tahun lagi untuk euro dan copa america, dan 4 tahun lagi untuk merasakan euforia world cup. cukup sedih karna harus nunggu waktu tersebut. semoga 2026 kita semua bisa ke US langsung untuk nonton, aamiin",tunggu euro copa america rasa euforia world cup sedih nunggu moga 2026 langsung nonton aamiin,0
4027,1605183196131655680,sudah kuduga reborn rich tahun 2002 nya bahas world cup 2002 dan park jisung wkwk  park jisung nct dream kan dikasih nama begitu karena dia lahir 2002,duga reborn rich 2002 nya bahas world cup 2002 park jisung wkwk park jisung nct dream nama lahir 2002,0
804,1606564198829674504,"Berarti aku kalau berdoa minta jodoh harus nyebutin spesifik kayak ya Allah mau nya Jeon Jungkook orang Korea Selatan yang lahir tanggal 1 September 1997. Yg zodiaknya virgo, yg nyanyi di opening FIFA world cup 2022. Yang anak bungsu. Yang punya anjing namanya Bam 🙏",arti doa jodoh spesifik kayak allah nya jeon jungkook orang korea selatan lahir tanggal september 1997 zodiak virgo nyanyi opening fifa world cup 2022 yang anak bungsu yang anjing nama bam,0
3765,1605236212960096262,"@AnggaPutraF @_BangFu Zidane hanya punya 1 balon dor dan 1 ucl 1 world cup messi jauh lebih besar dari itu dari segi permainan jangan ditanya zidane hebat tapi kemapuan yang dimiliki zidane dipunyai messi macam dribble,vision,playmeker dan sebagainya tapi zidane tidak ounya atribut seperti messi",anggaputraf bangfu zidane balon dor ucl world cup messi segi main zidane hebat kemapuan milik zidane messi dribble vision playmeker zidane ounya atribut messi,0
4718,1605040285993406465,Ganjar selalu berusaha membangkitkan geliat UMKM di Jateng dengan program-program andalannya.  Percy Jackson | Ehsan | jeno karina | Swiss | Dybala | wooyoung | Messi | Lautaro | Argentina's World Cup  | Sarapan | Run BTS | Aguero | Dosan | #FIFAWorldCup | #YetToComeinCinemas  https://t.co/RGdrghXPZY,ganjar usaha bangkit geliat umkm jateng program program andal percy jackson ehsan jeno karina swiss dybala wooyoung messi lautaro argentina world cup sarap run bts aguero dos fifaworldcup yettocomeincinemas https rgdrghxpzy,0
11929,1604544087029215232,Ambuye Zikomo world Cup yatha,ambuye zikomo world cup yatha,0
8704,1604654923668688896,"Kalau Messi boleh menang world cup, Anwar boleh jadi PM, tak mustahil Arsenal boleh juara liga. Tak salah kan kalau nak berangan.",kalau messi menang world cup anwar mustahil arsenal juara liga tak salah berangan,0
6827,1604763313522737152,"Argentina dah menang World Cup,awak bila nak bagi peluang untuk menang hati awak🥺👉👈🤍",argentina udah menang world cup awak peluang menang hati awak,0
2211,1605830727194578945,"@er_ag17 @ainurohman @ilhampazri20 Ronaldo Nazario hanya kurang UCL kan ya berarti? tp world cup dia 2 kali juara.   sbenarnya dia calon kuat buat menantang 3 besar nya mas ainun. secara karir kya the beatles, gak lama2 tp sejarah bnyk tercipta. balllon d or jg",er ag17 ainurohman ilhampazri20 ronaldo nazario ucl world cup kali juara sbenarnya calon kuat tantang nya mas ainun karier kya the beatles lama2 sejarah cipta balllon,0
8396,1604671597721186304,Kemarin students nanya miss jagoin apa di final world cup? I said France. Tapi tadi malam liat om Messi berubah pikiran ke Argentina 😆 di tagih dooong hari ini pasti wkwkwk,kemarin students nanya miss jagoin final world cup said prancis tapi malam messi ubah pikir argentina tagih dooong wkwkwk,0
648,1606641330566082562,"Warga Prancis Lebay anying 🙃, Mending maroko aja yg Menang World Cup, sayang maroko kalah lawan France di perempat final 😔",warga prancis lebay anying mending maroko menang world cup sayang maroko kalah lawan prancis empat final,0
11569,1604547157830557696,heheheheh sudah close sebenarnya dari tahun lalu cuma dengan adanya world cup ini sudah jelas lah ya siapa yg terbaik,heheheheh close world cup baik,0
12062,1604543305634971648,@merrr966 co lu bayangin 2x world cup 12 goal ajg gamasuk akal,merrr966 bayang world cup goal ajg gamasuk akal,0
3888,1605211343854120962,"@ukiyokosame @idextratime Piala World Cup, emang buat negara pemenang, pemain dapet medali, tapi piala aslinya cuma dipegang pas selebrasi, nanti negara pemenang dikasih piala copy nya, tapi kalo ada negara yg bisa menang 3kali berturut-turut, piala aslinya jadi milik negara pemenang, yg pernah cm brazil.",ukiyokosame idextratime piala world cup emang negara menang main medali trofi asli pegang selebrasi negara menang trofi copy nya negara menang 3kali trofi asli milik negara menang brazil,0
7911,1604697754030452736,@maheerprad Victoria Beckham juga kocak. Ga related world cup sih. Pernah bikin postingan  David is about to hand out his “sticky stuff”. Ternyata mau panen madu di kebun lebahnya.,maheerprad victoria beckham kocak related world cup sih pernah bikin postingan david about hand out his sticky stuff nyata panen madu kebun lebah,0
16754,1604518581588226048,Tp world cup 2022 nie mmg utk argentina.. kjap lg messi score lah argentina menang..,world cup 2022 nie mmg argentina kjap messi score argentina menang,0
1248,1606249825917276160,"@airixeni Sabar airi, dia stress pasal world cup tu 🤪",airixeni sabar air stress pasal world cup,0
19160,1604479390234324993,"world cup 2022 bersama jara dan ""tebak skor""  https://t.co/wvAbeODgN6",world cup 2022 jara tebak skor https wvabeodgn6,0
18551,1604493618211090433,vidio buat nonton world cup buruan T_T #zonaba #zonauang #zonajajan,vidio nonton world cup buru t t zonaba zonauang zonajajan,0
13508,1604538123534635008,"bapak, Messi juara 🥺❤️❤️ pemain favoritmu akhirnya juara world cup",messi juara main favorit juara world cup,0
15322,1604532754242146304,ni kalau argentina tak menang world cup memang takda rezeki betul.  argentina nak dapat goal separuh mati. france game ni je dah 2 penalty kick diorang dapat haha,argentina menang world cup rezeki argentina goal paruh mati france game aja udah penalti kick orang haha,0
15629,1604531565450498048,Mcm kene scam aku tgk final world cup nie.,mcm kene scam tgk final world cup nie,0
709,1606613474611982336,@jkt48_history LR world cup sekalipun tidak bisa mengalahkan keli,jkt48 history world cup kalah keli,0
17531,1604506712257413120,Galatasary,galatasary,0
18157,1604498808032743424,@beckezr ciri-ciri orang mau angkat thropy world cup tuh gitu go,beckezr ciri ciri orang angkat thropy world cup,0
9335,1604618414613352448,"Argentina dah menang World Cup,awak bila nak bagi peluang untuk menang hati awak🥺👉👈🤍",argentina udah menang world cup awak peluang menang hati awak,0
5189,1604895858503299073,Fifa world cup toh khatam hogya pata nai meri life mein se yeh kalesh kab khatam honge,fifa world cup khatam hogya pata nai meri life mein yeh kalesh kab khatam honge,0
17968,1604501247796445186,Messi angkat piala world cup geng 🙏,messi angkat trofi world cup geng,0
2160,1605853723124674560,@Bibaz23 @da_texx Washinga kutaura dzebhora ka ne World Cup yakati kuuya iyi 😂  https://t.co/yV1wDJXVW9,bibaz23 da texx washinga kutaura dzebhora kak world cup yakati kuuya iyi https yv1wdjxvw9,0
13766,1604537535589294080,AKHIRNYA MESSI PUNYA TROPHY WORLD CUP😭😭😭,akhir messi punya trophy world cup,0
630,1606650144732348417,Sepi ya world cup udah slese,sepi world cup selesai,0
5156,1604901955545010216,"@SaraWaly2 Neymar world cup winner 2026, kefaya mara wa7da 3la mbappe 😂",sarawaly2 neymar world cup winner 2026 kefaya mara wa7da 3la mbappe,0
1900,1605936809556557826,@genfoxxant @SouthernLitesss @triwantororudi @idextratime Konteks pernyataan dodo sblm world cup. Alias bicara histori world cup. Gw dah sebut di awal pdhl era panen prancis dari mulai world cup dimulai dari zidane kok. Sebelumnya era platinu cuma dpt 1 euro   https://t.co/O2eHw5j0mU,genfoxxant southernlitesss triwantororudi idextratime konteks nyata dodo sblm world cup alias bicara histori world cup udah pdhl era panen prancis world cup zidane belum era platinu euro https o2ehw5j0mu,0
6234,1604796218718097408,Waduh last world cup dah menang dah dah la tu.,waduh last world cup udah menang udah udah,0
12532,1604541249247096833,rang orang nonton world cup gue nonton drakor 🥲,rang orang nonton world cup nonton drakor,0
3727,1605245166553792512,@kanimangalm World Cup kazhinja shoonyathayil ini enthanu Sir Kanimangalam ?,kanimangalm world cup kazhinja shoonyathayil enthanu sir kanimangalam,0
8419,1604669876794445824,"Nga Kor Ming sorang je baca sumpah punya semangat, yang lain mcm tak cukup tido. Tengok World Cup lah tu 🤣",nga kor ming sorang aja baca sumpah semangat tengok world cup,0
2350,1605773029023293442,fav wlw ships 💖💖💓💖💞💕💘💕💘💗💗💘💓💝💞💘  https://t.co/2NbGe2byks,suka wlw ships https 2nbge2byks,0
14961,1604533865896300544,fakk nak tgk Messi lift the World Cup siakkk,fakk tgk messi lift the world cup siakkk,0
3413,1605386240135954432,@pidji_ Ni lagi susah dari world cup ji,pidji susah world cup,0
2919,1605524652285038600,Mbappe ni mesin ke apa? Baru lepas main world cup terus balik PSG. Gi la cuti2 dulu.,mbappe mesin baru main world cup psg cuti2,0
9219,1604626688725221376,@BizByGR Kappu 🤩 Deepu Meri jaan Ho Tum Dono 🤌💗,bizbygr kappu deepu meri jaan tum dono,0
5784,1604831494245064707,So mtu alitaka kushinda world cup lazima asign PSG?,mtu alitaka kushinda world cup lazima asign psg,0
609,1606660155885731847,@76Shadabkhan Shadab khan jab tak shadi nhi kary ga jab tk koi world cup nhi jeet leta PAKISTAN 😉,76shadabkhan shadab khan jab shadi nhi kary jab koi world cup nhi jeet leta pakistan,0
11829,1604544875181268992,"Sponsor resmi FIFA world cup Adidas, Messi brand ambassador sepatu bola Adidas, brand apparel timnas Argentina Adidas hmmm menarique",sponsor resmi fifa world cup adidas messi brand ambassador sepatu bola adidas brand apparel timnas argentina adidas hmmm menarique,0
39,1607207114803671040,"@kinnasti Klo ga salah, sebelum2nya dia nomor berapa gitu, lebih unggul jimin atau tae. Sekarang si adek jd no 1. Wah. World cup effect maybe.",kinnasti klo salah sebelum2nya nomor unggul jimin tae sekarang adek wah world cup effect maybe,0
9265,1604623634030505984,Ingat nak join the fever tengok final World Cup semalam tapi tak larat aihh. Dengan esok pagi nak keje lagi,ingat join the fever lihat final world cup malam larat aihh dengan esok pagi keje,0
8525,1604663802275827712,@Abhinav_Pan अगले FIFA World Cup🏆⚽ मे india🇮🇳 ko bhi le jana hai @chetrisunil11  bhiaya ji ko🥳💗🙏🙏,abhinav pan fifa world cup india bhi jana hai chetrisunil11 bhiaya,0
11814,1604545033310453767,Naskia Qatar hawakua na pesa za kufund hii world cup. Ati wali- Copa America. 😎😎,naskia qatar hawakua pesa kufund hii world cup ati wali copa america,0
18750,1604490681804009472,Tahun ni punya final world cup kita tengok dekat rumah je lah ya 🤣,tahun final world cup lihat rumah aja,0
4941,1604989991951937536,1978  : Mario Kempes 1986 : Diego Maradona 2022 : Leonel Messi   Figur2 Man of the match Pembawa Juara World Cup bagi  Argentina...,1978 mario kempes 1986 ego maradona 2022 leonel messi figur2 man the tanding bawa juara world cup argentina,0
9895,1604572906360537088,"Kylian Mbappe yasingura ""Golden Boot"" bwanyima y'okuteeba goora 8 omu World Cup. Ezi zikahereeruka kuteebwa Ronaldo omugwa 2002.  Mbappe yateeba goora 3 omuri kamariirizo eriizooba ekintu ekyahereerukire kubaho omugwa 1966.  #WestSports  #WorldCupFinal  https://t.co/mIM7Az7Stk",kylian mbappe yasingura golden boot bwanyima okuteeba goora omu world cup ezi zikahereeruka kuteebwa ronaldo omugwa 2002 mbappe yateeba goora omuri kamariirizo eriizooba ekintu ekyahereerukire kubaho omugwa 1966 westsports worldcupfinal https mim7az7stk,0
15832,1604530473761665024,haechan tgk world cup ke tu,haechan tgk world cup,0
6430,1604777972653002753,"Pemain Malaysia kena usaha sampai dapat masuk PSG, mana tahu Malaysia masuk World Cup",main malaysia kena usaha masuk psg malaysia masuk world cup,0
7564,1604716790621548545,Congrats buat Argentina karna sudah Juara World Cup Qatar 2022 Dan Untuk France kalian tetap hebat tapi blum beruntung saja Dan Akhirnya Sang Mega Bintang Lionel Messi Meraih Trophy Yang Ia Dambakan Selama Ini !  https://t.co/1GWf3wC6dS,congrats argentina juara world cup qatar 2022 dan untuk prancis hebat blum untung dan akhir sang mega bintang lionel messi raih trophy yang damba lama ini https 1gwf3wc6ds,0
18645,1604492075575046144,"Im sleepy, tapi kena teman tengok World Cup pulak 😮‍💨",sleepy kena teman lihat world cup,0
10452,1604557373250555904,seperti trofi world cup yg selalu dinanti-nantikan Messi 🇦🇷,trofi world cup nanti nanti messi,0
18414,1604495929305726976,Vidio world cup sering muncul “gagal menampilkan media” gaksih woy ksl jir udh tau pasti byk yg nonton,vidio world cup muncul gagal tampil media gaksih woy ksl anjir byk nonton,0
9393,1604614858791882752,"World Cup imeisha sasa, wanasiasa warudi kufanya kazi, ama kumbe ni Christmas, sorry, hadi next year, tutanunua dawa ya wagonjwa Januari.",world cup imeisha sasa wanasiasa warudi kufanya kazi kumbe christmas maaf had year tutanunua dawa wagonjwa januari,0
1950,1605923860083539969,@idextratime Mau ngikutin bola tpi bingung dri mana Cuma tau world cup aja 😅,idextratime mau ngikutin bola tpi bingung dri cuma world cup,0
11812,1604545044375277568,"Sebagai bangsa final world cup, saya kagum dgn Mbappe. Jgn kang haa tibeh si nabilah ni tgk smua Mbappe pnye game 🤣",bagai bangsa final world cup kagum mbappe jgn kang haa tibeh nabi tgk smua mbappe pnye game,0
13706,1604537663695921152,"bujang²ku juga drtd ngomongin world cup wkwkwk,ayo bobo sayang sayangkuuuuu  https://t.co/N5H885PStU",bujang ku drtd bicara world cup wkwkwk ayo bobo sayang sayangkuuuuu https n5h885pstu,0
2429,1605736718283390976,@nocontextbolamy Mental mbappe ni salah. Hang bukan mesin!!! Hang permain yg skor hattrik final WORLD CUP je,nocontextbolamy mental mbappe salah hang mesin hang main skor hattrik final world cup aja,0
9474,1604607833789452288,wts voucher gocar 90% ✨  • potongan 16k  fee 2.5k-3k  kalo mau bisa dm/wa  https://t.co/uVTZxj5aRp  t: voc promo gojek diskon beli wtb need go car voch #zonauang  https://t.co/feBYtKWHtV,wts voucher gocar potong 16k fee https uvtzxj5arp voc promo gojek diskon beli wtb butuh car voch zonauang https febytkwhtv,0
18758,1604490536077135873,Ayo messi. Saya mendukung anda untk memenangi world cup edisi 2022,ayo messi saya dukung untk tang world cup edisi 2022,0
11920,1604544144415674369,enaknya punya legend yg pernah menang world cup,enak legend menang world cup,0
10732,1604554040641142784,"GG kepada semua Yang awek tak tgk world cup, you guys the real kental",yang awek tgk world cup teman teman the real kental,0
2824,1605546250480148480,@Goddie_Ke @fvcking_nico Pokoni,goddie ke fvcking nico pokoni,0
8415,1604670066636705792,happy monday selamat ngedit tentang world cup pejuang konten  https://t.co/0BeRqgNcaW,happy monday selamat ngedit world cup juang konten https 0berqgncaw,0
2275,1605796687116632064,"@wanaimanhafiz_ Wakil Malaysia, semput nak kalahkan Myanmar tapi disamakan dengan World Cup winner itu kira ok la kot. Banyak lagi benda pasal team Malaysia ni boleh di-complain. This ain't it.",wanaimanhafiz wakil malaysia semput kalah myanmar sama world cup winner kot banyak benda pasal team malaysia complain this,0
14532,1604536010670747650,@SyazwaneeAchik dapat jugak tengok messi angkat trofi world cup 🥹,syazwaneeachik jugak lihat messi angkat trofi world cup,0
11678,1604546048638484481,World cup 2026 Messi pensiun The real GOAT Namamu akan dikenang sepanjang masa @TeamMessi,world cup 2026 messi pensiun the real goat nama kenang teammessi,0
6204,1604799116147507201,"Rasa nak pi dok dalam peti ais, sebab tak tipu wey peti ais lagi warm dari kat luaq 😌😌😌",rasa dok peti ais tipu wey peti ais warm kat luaq,0
5996,1604818137014308869,fifa ye qarar da ye galak may l sar korsika ehtiyata o darkati j world cup de argentin laabak xerxazi l gal kt o xwa xosarat kt,fifa qarar galak may sar korsika ehtiyata darkati world cup argentin laabak xerxazi gal xwa xosarat,0
933,1606473684499283969,@ammarmasood3 @ammarmasood3 sir ya wow acha jhot bol lyta hn ya Argentina ki photo hy after fifa world cup k manazir hy koi tu sharam kr lain koi haya hoti hy koi sharam hoti,ammarmasood3 ammarmasood3 sir wow acha jhot bol lyta argentina foto after fifa world cup manazir koi sharam koi haya hot koi sharam hot,0
3485,1605358650041995264,@FirazAZ betul tu yep habis world cup dia main aston villa bukan big club hahahah performance dah A tapi attitude fail do,firazaz yep habis world cup main aston villa big klub hahahah performance udah attitude fail,0
3968,1605194084314144768,@garistengah_id Gakpo memang sudah menonjol sebelum gelaran World Cup.,garistengah id gakpo tonjol gelar world cup,0
12679,1604540702267830272,(*Kali terakhir pasukan dari Amerika Selatan memenangi Piala Dunia adalah Brazil pada edisi 2002 di Korea Jepun).  Kredit poster:  FIFA World Cup  #AllahJagaKita  #terusberusaha  https://t.co/8tTDYHegLh,kali pasu amerika selatan tang piala dunia brazil edisi 2002 korea jepun kredit poster fifa world cup allahjagakita terusberusaha https 8ttdyheglh,0
1079,1606330390746112000,@BroadcastBola Beda jauh banget yah sama World Cup kemarin 😂 Mending sy nonton bola di  https://t.co/aLmCbbN4hl lagi aja deh,broadcastbola beda yah world cup kemarin mending nonton bola https almcbbn4hl deh,0
9475,1604607830773768192,"Pablo Aimar, bekas pemain JDT yang kini merangkap pembantu Jurulatih Argentina dah julang World Cup 2022. @selangorfc ada? 🤭  #VamosArgentina  https://t.co/9rx6pOZs73",pablo aimar bekas main jdt rangkap bantu jurulatih argentina udah julang world cup 2022 selangorfc vamosargentina https 9rx6pozs73,0
3722,1605245811431919616,@iShaheenAfridi Yaar tu chutiya h two balls teri world cup m Rahul rohit k le gyi tu star smz rha h baitha ishan kisan tere lie kitni gatia soch h teri babar mere gante ka king,ishaheenafridi yaar chutiya two balls teri world cup rahul rohit gyi star smz rha baitha ishan kisan tere lie kitni gatia soch teri babar mere gante kak king,0
9062,1604636124156399616,WKWKWK timeline pagi2 lucu bgt sihh sobat world cup ngelawak semua,wkwkwk linimasa pagi2 lucu sihh sobat world cup ngelawak,0
10652,1604554834837147648,@ArikArjuna @Fandom_ID congratss bng finally akhirnya argentina juara world cup juga😭😭,arikarjuna fandom id congratss bng finally argentina juara world cup,0
4899,1605005195548987392,In Sha Allah Tahun Depan 2023 Indonesia Tua Rumah World Cup U20. berkah Lobby lobby Pak @erickthohir   CC @PSSI @FIFAWorldCup @FIFAcom @erickthohir  https://t.co/pmUOzlhKza,sha allah tahun depan 2023 indonesia tua rumah world cup u20 berkah lobby lobby pak erickthohir pssi fifaworldcup fifacom erickthohir https pmuozlhkza,0
12045,1604543444713492485,"Kali terakhir Argentina menang World Cup, 1986.  Cuma agak sedih Maradona tidak berkesempatan melihat saat gemilang ini berulang pada 2022.  https://t.co/CZhXSPHScN",kali argentina menang world cup 1986 cuma sedih maradona sempat gemilang ulang 2022 https czhxsphscn,0
16058,1604527847879872512,"""aap apna FIFA World Cup rakh lijiye, mai apna Cricket World Cup rakh leta hu""  https://t.co/Zv8LbtLmHq",aap apna fifa world cup rakh lijiye mai apna cricket world cup rakh leta https zv8lbtlmhq,0
8786,1604651342769061888,Semua org ngepost world cup tapi aku tida FOMO. Aku tetap bobok.,semua orang ngepost world cup tida fomo aku bobok,0
13598,1604537883674652674,"@fuwafuwalyf Nangis karena fans messi wkwkw, udah banyak kalah di final soalnya akhirnya juara juga di world cup terakhir nya",fuwafuwalyf nang gemar messi wkwkw kalah final juara world cup nya,0
17360,1604508644368089089,Siapa sangka akan ada World Cup winner main untuk Aston Villa dan Brighton.,siapa sangka world cup winner main aston villa brighton,0
16005,1604528339846193152,"Sayang, sekarang final World Cup nih.",sayang final world cup nih,0
18745,1604490762208497666,Aku tikam Argentina or France akan menang World Cup ni.,aku tikam argentina prancis menang world cup,0
7902,1604698310560083968,"@jerryarvino Setidaknya kan udah 2 kali liat France juara World Cup &amp; 2 kali juga runner-up hanya lewat adu penalty, total 4 Final dlm 7 edisi World Cup terakhir sekaligus tim tersukses di World Cup sejak format 32 team… Bukankah itu jga sangat luar biasa sekali kan sbg fans France? Allez 🇫🇷",jerryarvino tidak kali prancis juara world cup amp kali juara adu penalti total final edisi world cup tim sukses world cup format team bukankah gemar prancis allez,0
19542,1604463861406760960,FIFA World Cup 2022: France Final ah kuri dhathuru   https://t.co/NqgTsGJtat,fifa world cup 2022 prancis final kur dhathuru https nqgtsgjtat,0
15721,1604531353009401861,Kesalahan kecil... akibatnya gede...  3-3...  #ARGFRA #FIFAWorldCup,salah akibat gede argfra fifaworldcup,0
14659,1604535648052215808,Tahniah argentina. Memang kawkaw hype messi menang world cup ni 😂,tahniah argentina memang kawkaw hype messi menang world cup,0
18754,1604490634441633793,"Karna Agnez Mo pilih Argentina, saya juga dech, gimana dengan pilihan mu @Irtus_Laso ????? #argentina #agnezmo @agnezmo  Semoga Argentina juara World Cup 2022",karna agnez pilih argentina dech pilih irtus laso argentina agnezmo agnezmo moga argentina juara world cup 2022,0
5645,1604841759078776832,"Habis dah Piala Dunia.   Kembali semula menonton bola sepak Manchester United minggu depan yang “sometimes maybe good, sometimes maybe shit”. Ayat power daripada Gattuso.  Man United ada wakil menang world cup. 🏆  Ladies and gentlemen…  Lisandro Martinez.  Licha The Butcher! 🪓  https://t.co/cZ0Zctcn9B",habis udah piala dunia kembali tonton bola sepak manchester united minggu sometimes maybe good sometimes maybe shit ayat power gattuso man united wakil menang world cup ladies gentlemen lisandro martinez licha the butcher https cz0zctcn9b,0
4585,1605067322162561024,Kit za World Cup zimeanza kufika Gikomba... Leteni order!😂⚽  https://t.co/yoX5pHeRWt,kit world cup zimeanza kufika gikomba leteni order https yox5pherwt,0
2205,1605833103087267840,@JumaAyoo Pesa za World Cup Qatar zimempa kiburi eeh🤭  https://t.co/luJkBOIFFg,jumaayoo pesa world cup qatar zimempa kiburi eeh https lujkboiffg,0
2005,1605904646303875073,"@PiangShankly Santai la korang , argentina yg menang world cup pon lagi taik provoke",piangshankly santai korang argentina menang world cup pon taik provoke,0
7915,1604697626149982208,"gua fans messi, gua ngerasa messi harus menangin trophy world cup ini karena ini adalah laga terakhirnya :(. hati gu hancur banget saat tau Pak Rudi mendukung argentina. tapi gua tetep pede karena gua tau itu bisa jadi hanya kebetulan",gemar messi messi menangin trofi world cup laga akhir hati hancur pak rudi dukung argentina pede,0
5515,1604855926342955008,"Dan lagi another surprise from maroco team aku bahkan pensarannya k meraka btw. Dn sprti pusat perhatian orang2 itu ke mereka. Meski ga menang bawa pialanya tapi menang dihati banyak orang gasih? Ya gitudeh baru nimbrung world cup lagi, kelamaan tidur so dua kali ga ngikutin haha",dan another surprise from maroco team pensarannya raka sprti pusat perhati orang2 meski menang bawa piala menang hati orang gasih gitudeh nimbrung world cup tidur kali ngikutin haha,0
6640,1604769614646284288,@Ardiansyah66611 @Rangga15724070 @FaktaSepakbola Wkwkwk gue nonton pertandingan world cup dari Fase Grup A World Cup 2002 sampe Final 2022. Jadi saya bisa bandingkan &amp; anda tetap melawak.,ardiansyah66611 rangga15724070 faktasepakbola wkwkwk nonton tanding world cup fase grup world cup 2002 final 2022 jadi banding amp lawak,0
211,1607022104628858883,@livyappstore Dm kalomasih need,livyappstore butuh,0
3244,1605436396063399939,Mjadala ulifungwa hata kabla ya kuchukua World Cup  https://t.co/cQKRb9PSVY,mjadala ulifungwa hata kabla kuchukua world cup https cqkrb9psvy,0
11990,1604543727309324288,Fans Argentina masih stayback nak tengok Messi julang trofi FIFA World Cup. @ Dataran Putrajaya  https://t.co/sXYkuzjMuA,fans argentina stayback lihat messi julang trofi fifa world cup datar putrajaya https sxykuzjmua,0
18464,1604495057280593921,@abdulhadiawang Tengok World Cup Final lah Papa,abdulhadiawang tengok world cup final papa,0
805,1606563478168555522,Kovacic dgn ziyech punya lah perform kat world cup. Baru minggu lepas. Sampai chelsea terus tak boleh main. Kahkah club pantat,kovacic ziyech performa kat world cup baru minggu sampai chelsea main kah klub pantat,0
10143,1604563897746444291,@SeharShinwari Hahah Pakistan sirf terrorism promote krskta he bakii kuch nii kiya he abhii tk pehle wo ye Dollar jhng krna chorr de ye world cup b host krlegi,seharshinwari hahah pakistan sirf terrorism promote krskta baki kuch nii kiya abhii pehle dollar jhng chorr world cup tuan rumah krlegi,0
16572,1604520524742561792,member tadi hampir hampir je nak dapat first world cup trophy,member aja first world cup trofi,0
17407,1604508042498027520,ada peluang tengok favourite player angkat World Cup tahun ni selepas David Silva.,peluang lihat favourite main angkat world cup lepas david silva,0
11388,1604548988837007360,"Allah ya Isa 5k dina Dana kashe wajen Kallon world cup, Kuma duk Wanda yaji haushi ya biyani.",allah isa dina dana kashe wajen kallon world cup kuma duk wanda yaji haushi biyani,0
13424,1604538302023233536,"2014 Argentina blm bisa juara ken salah satu pelengkap faktor X yg belum dia punya, 2 tahun belakangan ini Argentina sdh punya pelengkap faktor X itu, YA dia ada di EMILLIANO MARTINEZ. Copa america punya andil saat penalty2an difase gugur dan again, di final World Cup!",2014 argentina blm juara ken salah lengkap faktor argentina sdh lengkap faktor emilliano martinez copa america andil penalty2an fase gugur again final world cup,0
3314,1605416980135038976,@brgsjks tahniah kawen nep,brgsjks tahniah kawen nep,0
12522,1604541289047166977,Itu Inggris juara World Cup waktu trofinya masih Jules Rimet 😂,itu inggris juara world cup trofi jules rimet,0
17441,1604507674330136578,Angel Di Maria #ARGFRA  https://t.co/4hwLrLMSKA,angel maria argfra https 4hwlrlmska,0
7099,1604748608208633856,@ZarrarKhuhro bhai apki team b thi world cup ma kya??,zarrarkhuhro bhai apki team thi world cup kya,0
1315,1606232233601277952,Biasa nonton world cup terus liat timnas main beda bgt ya 😂,biasa nonton world cup timnas main beda,0
2650,1605602336725880834,Random think. Lyodra ni suatu saat bisa aja jadi penyanyi buat world cup sih menurut guaa.,random think lyodra nyanyi world cup sih guaa,0
8566,1604661449875369984,Typing cwo yg lagi nnton world cup tu emang berpotensi membunuh kewarasanku yaa  https://t.co/4FpLnRkD5w,typing cwo nnton world cup emang potensi bunuh waras https 4fplnrkd5w,0
7266,1604735119272861696,Tgk world cup semalam tu.,tgk world cup malam,0
1479,1606159652009676800,"Ini lagunya enak buat lari sambil treak2 gajelas pas lg stres. Liriknya cocok lg ""i fking hate this world"". Not really my cup of tea buat didenger terus2an sih, tp ttp BAGUS &amp; EASY LISTENING  VERNON BLACK EYE #BlackEye_OutNow #VERNON_BlackEye @pledis_17",ini lagu enak lari treak2 gajelas stres lirik cocok fking hate this world not really cup tea didenger terus2an sih ttp bagus amp easy listening vernon black eye blackeye outnow vernon blackeye pledis 17,0
4094,1605169197038063617,Lucu bgt ih coba dulu 2008-2010-2012 waktu spain jadi juara world cup sama euro cup udah rame IG 😭😭😭😭 penisirin liat reaksi pemainnya seseneng ini.  https://t.co/MKNF4FEYm0,lucu coba 2008 2010 2012 spain juara world cup euro cup rame penisirin reaksi main neng https mknf4feym0,0
7968,1604694976759091200,@utdfocusid kapan ya lahir di negara yg menang world cup 🥲,utdfocusid lahir negara menang world cup,0
4583,1605068145894440961,Hujui World cup iliendaje 😂 Hujui FIFA 😂     .sasa unajua nini???😂😂,hujui world cup iliendaje hujui fifa sasa unajua nini,0
3683,1605255634596728833,@ki_masla_aay @qudratkanizamm @babarazam258 WTC 2021 World Cup 2021 World Cup 2022  Home series etc  Mtlb apky kehny ka mtlb hai k captain ko 5 sal milny chahiye sekhny kaliay? Mtlb 20 salo ma 18 sal sekhny ma lagengy? 😂,ki masla aay qudratkanizamm babarazam258 wtc 2021 world cup 2021 world cup 2022 home series etc mtlb apky kehny kak mtlb hai captain sal milny chahiye sekhny kaliay mtlb salo sal sekhny lagengy,0
2340,1605776475739021313,@realmadridindo1 Penampakan world cup 2026 udh mulai keliatan aja 😂😂😂,realmadridindo1 tampak world cup 2026 liat,0
15243,1604533143016714242,World cup pak arab memang syaiton..,world cup arab syaiton,0
15794,1604531013849268224,Nemenin Tyun nntn final world cup di rumah sendiri-sendiri,nemenin tyun nntn final world cup rumah,0
