,id,tweet,clean,sentimen
6426,1604611833419403265,"dengan berakhirnya World Cup kami nyatakan, Deadline #FPL 8 hari lagi guys 😁",world cup nyata deadline fpl teman teman,2
6427,1604611672240332800,"CONGRATULATIONS ARGENTINA  Messi Won The World Cup Lionel Messi, Cium Tropi Piala Dunia Pertama Kali  #FifaWorldCup #WorldCupFinal #FIFA #FIFAWorldCup2022  https://t.co/j7mTypnZxo",congratulations argentina messi won the world cup lionel messi cium tropi piala dunia pertama kali fifaworldcup worldcupfinal fifa fifaworldcup2022 https j7mtypnzxo,1
6428,1604611631979249664,"CONGRATULATIONS ARGENTINA  Messi Won The World Cup Lionel Messi, Cium Tropi Piala Dunia Pertama Kali  #FifaWorldCup #WorldCupFinal #FIFA #FIFAWorldCup2022  https://t.co/A1q1NzCEIs",congratulations argentina messi won the world cup lionel messi cium tropi piala dunia pertama kali fifaworldcup worldcupfinal fifa fifaworldcup2022 https a1q1nzceis,1
6429,1604611621615448065,@jamesmbonz @idextratime Tak nggolek dunia paralel sek ronaldo menang world cup,jamesmbonz idextratime tak nggolek dunia paralel sek ronaldo menang world cup,1
6430,1604611610525413376,Selamat Argentina juara FIFA WORLD CUP 2022 🎉🏆,selamat argentina juara fifa world cup 2022,2
6431,1604611590598205441,"CONGRATULATIONS ARGENTINA  Messi Won The World Cup Lionel Messi, Cium Tropi Piala Dunia Pertama Kali  #FifaWorldCup #WorldCupFinal #FIFA #FIFAWorldCup2022  https://t.co/ZVQWzBYM1k",congratulations argentina messi won the world cup lionel messi cium tropi piala dunia pertama kali fifaworldcup worldcupfinal fifa fifaworldcup2022 https zvqwzbym1k,1
6432,1604611584621699073,Tekaan aku siapa menang world cup mengena 😂😂😂😂,tekaan menang world cup kena,1
6433,1604611554716307456,Harus ada prestasi lebih setelah ini  Bukan dalam hal duniawi saja Tapi dalam ibadah juga  Ini pesan untuk saya pribadi  Yang udah terlalu banyak happy2 selama world cup ini  Semoga bermanfaat,harus prestasi bukan duniawi tapi ibadah ini pesan pribadi yang happy2 world cup moga manfaat,0
6434,1604611536957214722,Sudah hampir dipastikan bahasan standup hari ini adalah ttg Final World Cup wkwkw,sudah bahas standup final world cup wkwkw,1
6435,1604611424034111488,@loseruserrrr Ma ah w mazalt bas dah akher world cup w akher match 3mtn lyh fa he deserves el kas hata y3wdna 3an ronaldo w neymar😔,loseruserrrr mazalt bas udah akher world cup akher tanding 3mtn lyh deserves kas hata y3wdna 3an ronaldo neymar,1
6436,1604611184615096320,"@NepalRastraBank hahahha, ramro video. nrb le jati lagam lagayeni market ma sab chalirakhyo. fifa world cup ma kati betting vayo hola anuman launa sakinna. digital hundi fastai raa justo chha aajkal. crypto nepal ma naltauda nai bes. 3100 ko market le faseka janta cryto le swaha nai banaula yaha.",nepalrastrabank hahahha ramro video nrb jati lagam lagayeni market sab chalirakhyo fifa world cup kati betting vayo hola anuman launa sakinna digital hundi fastai raa justo chha aajkal crypto nepal naltauda nai bes 3100 market faseka janta cryto swaha nai banaula yaha,1
6437,1604611109121536001,"CONGRATULATIONS ARGENTINA  Messi Won The World Cup #FifaWorldCup  Argentina Juara Piala Dunia 2022, Setelah 36 Tahun  https://t.co/DJl7S9wV4S",congratulations argentina messi won the world cup fifaworldcup argentina juara piala dunia 2022 telah tahun https djl7s9wv4s,2
6438,1604611082609250304,"CONGRATULATIONS ARGENTINA  Messi Won The World Cup #FifaWorldCup  Argentina Juara Piala Dunia 2022, Setelah 36 Tahun  https://t.co/7PYnA7RGgR",congratulations argentina messi won the world cup fifaworldcup argentina juara piala dunia 2022 telah tahun https 7pyna7rggr,2
6439,1604611051743371265,"CONGRATULATIONS ARGENTINA  Messi Won The World Cup #FifaWorldCup  Argentina Juara Piala Dunia 2022, Setelah 36 Tahun  https://t.co/WsrkNW5DHq",congratulations argentina messi won the world cup fifaworldcup argentina juara piala dunia 2022 telah tahun https wsrknw5dhq,2
6440,1604610992348229632,wwkwk semalem tidur jam set2 gara2 keasikan nonton bola  it was the best final world cup that ive ever seen sih!! meskipun diawal france kaya melempem sampe nyariin mbappe saking jarang pegang bola,wwkwk semalem tidur jam set2 gara2 asi nonton bola was the best final world cup that ive ever seen sih awal france kaya melempem nyariin mbappe saking jarang pegang bola,1
6441,1604610948916215808,Penghasilan Tambahan Dari Hobi Jadi Uang KICAU4D Mau Nawarin Promo Website Mau Bet Bola | Poker | Slot | Casino | Tangkas | Togel Di KICAU4D SEMUA BANK ONLINE 24 JAM  Tersedia Bonus Deposit + New Member  SPONSOR RESMI PIALA DUNIA WORLD CUP 2022  -Menerima Deposit PULSA  https://t.co/MmYFgqBpHg,hasil tambah dari hobi jadi uang kicau4d mau nawarin promo website mau bet bola poker slot casino tangkas togel kicau4d semua bank online jam sedia bonus deposit new member sponsor resmi piala dunia world cup 2022 terima deposit pulsa https mmyfgqbphg,1
6442,1604610930762866688,Final world Cup terbaik 👍👍👍,final world cup baik,2
6443,1604610745731518464,Cari Penghasilan Tambahan Dari Hobi Jadi Uang KICAU4D Mau Nawarin Promo Website Mau Bet Bola | Poker | Slot | Casino | Tangkas | Togel Di KICAU4D SEMUA BANK ONLINE 24 JAM  Tersedia Bonus Deposit + New Member  SPONSOR RESMI PIALA DUNIA WORLD CUP 2022  -Menerima Deposit PULSA  https://t.co/B1zO3slWkc,cari hasil tambah dari hobi jadi uang kicau4d mau nawarin promo website mau bet bola poker slot casino tangkas togel kicau4d semua bank online jam sedia bonus deposit new member sponsor resmi piala dunia world cup 2022 terima deposit pulsa https b1zo3slwkc,1
6444,1604610719244095488,World cup dah habih lepasni fokus epl pulakk 🤣,world cup udah habih lepasni fokus epl pulakk,2
6445,1604610610163249153,"Wartawan Palestina, Iman Ayad, ikut mengibarkan bendera Palestina selama pertandingan Final World Cup Qatar 2022 Argentina - Prancis (18/12/2022). 🇵🇸🇵🇸🇵🇸🇵🇸  https://t.co/RDFzoyyitL",wartawan palestina iman ayad kibar bendera palestina tanding final world cup qatar 2022 argentina prancis 2022 https rdfzoyyitl,2
6446,1604610504596811776,"Semalem tiap liat dia sama di Maria, ikut sedih. Bolak balik bench di shoot, Di Maria keliatan nangis. Gimanapun ini World Cup terakhir mereka. Akhirnya mereka menang gini, aku senenggg banget.",semalem maria sedih bolak bench shoot maria liat nang gimanapun world cup akhir menang gin senenggg,1
6447,1604610074470625280,"Babak awal doang sih ga gregetnya, babak kedua sampek penalti dibikin jantungan. Keren parah, Best Final World Cup  Congratulation Argentina 🇦🇷🏆🏆🏆",babak sih gregetnya babak sampek penalti bikin jantung keren parah best final world cup congratulation argentina,1
6448,1604610049149587456,"@YungPamba lol literally saya tapi untuk orang teriak-teriak di penyetan sebelah pak bas. kek, abis belanda kalah ya udahlah fck world cup, hari ini mau nonton lakers vs wizards jam 9.30",yungpamba lol literally orang teriak teriak penyet belah bas habis belanda kalah udahlah fck world cup nonton lakers wizards jam,1
6449,1604609906681606144,@Jeba_OG We unazan hii ligi ninligi ya tamzania kua game zinanunuliwa tu yanga hiv aw hiv acah ufala ni world cup huwez nunua emotion za mty,jeba og unazan hii ligi ninligi tamzania kua game zinanunuliwa yanga hiv hiv acah ufala world cup huwez nunua emotion mty,1
6450,1604609891897069569,Apakaaa hanya diriku yg ga nonton final world cup karena ketiduran wkwkwk,apakaaa diri nonton final world cup tidur wkwkwk,1
6451,1604609468364230657,"Punyalah aku excited nak join big screen final world cup kat cafe, at the end tertido subuh baru sedar😭😭",punya tarik join big screen final world cup kat cafe the end tertido subuh dar,1
6452,1604609400177512448,Berakhir lah Penalty World Cup 2022. Issokay #LesBleus .. from #theoyen  https://t.co/IsvJsCoxkM,akhir penalty world cup 2022 issokay lesbleus from theoyen https isvjscoxkm,1
6453,1604609344208867329,"France boleh fokus Euro2024 dah lpas ni. Tp Giroud dgn Benzema nk main international lagi ke nti. Giroud dah 36, Benzema 35 tahun ni. Maybe boleh laa stay main lagi 2 tahun. Next World Cup maybe tak.",prancis fokus euro2024 udah lpas giroud benzema main international nti giroud udah benzema maybe laa stay main next world cup maybe,1
6454,1604609230807662593,Final World Cup 2022 adalah yg paling seru,final world cup 2022 seru,0
6455,1604609205134327808,"Tiap liat para pemenang world cup, euforia happynya itu nular. Suka bikin terharu gitu lho.   Btw, selamat buat Argentina!",tiap menang world cup euforia happynya nular suka bikin haru lho btw selamat argentina,0
6456,1604609176734687233,"Menurut Sobat tim mana nih yang bakal menjadi Juara PilDun 2022 ini?  Biar gak kelewatan pertandingannya, langsung aktifkan paket Vidio FIFA World Cup Qatar 2022 melalui IndiHome TV ⚽️🔥  #AktivitasTanpaBatas #IndiHome  https://t.co/8Y5pxkvrYw",turut sobat tim nih juara pildun 2022 biar lewat tanding langsung aktif paket vidio fifa world cup qatar 2022 indihome aktivitastanpabatas indihome https 8y5pxkvryw,1
6457,1604609127560671232,@bagolkml Udh dibilang best world Cup ini umur 10 msh belom tau gol fungsi busquet jd apaan,bagolkml udh bilang best world cup umur msh gol fungsi busquet,1
6458,1604609044047466497,"selalu hampa setelah nonton yg terakhir, entah itu anime, konser, film, bahkan world cup sekalipun.",hampa nonton anime konser film world cup,0
6459,1604608948656832512,"Gpp ppe...masih mudakan masih long way to go laaa, masih bisa ikut world cup 3x lagi nah menangin dah tu",gpp ppe muda long way laaa world cup menangin udah,1
6460,1604608924761456640,Gua jadi update ttg world cup berkat moa ama taehyun 😭😭,gua update world cup berkat moa taehyun,2
6461,1604608777004920832,"ey seronok ek semorang tengok final world cup, kita nak join buat minat tapi kito nyoooo demamm 😂",seronok semorang lihat final world cup join minat kito nyoooo demamm,1
6462,1604608680166817793,Final world cup terbaik sepanjang aku hidup buat masa ni. Semalam habis game terus tidur ndak mampu mau tweet 😂,final world cup baik hidup malam habis game tidur ndak tweet,1
6463,1604608643894509569,"Leonel Messi. Lengkap sudah deretan gelar diraihnya. - Beberapa kali jadi Pemain terbaik dunia -Juara Liga Europe, Champions, dan kini juara dunia world cup.  Waw👏👏👏  https://t.co/1MlnFqx45A",leonel messi lengkap deret gelar raih beberapa kali main baik dunia juara liga europe champions juara dunia world cup waw https 1mlnfqx45a,1
6464,1604608568283783169,Ditunggu world cup 2026,tunggu world cup 2026,2
6465,1604608518031831041,@Aeshah_Indo @Moh_alee_ Eh mana... Bai ci world cup ba,aeshah indo moh alee bai world cup,1
6466,1604608481335861248,tetap bangun pagi sehabis nonton world cup 🥰,bangun pagi habis nonton world cup,1
6467,1604608410183663616,Hayoloh. Sudah subuh atau belum? -sisa-sisa world cup-,hayoloh sudah subuh sisa sisa world cup,1
6468,1604608391178960896,"pada anteng nobarnya, mereka pada dukung tim Perancis, sedang yang juara dunia world cup 2022 adalah Argentina. sing sabar maseeeehhh",anteng nobarnya dukung tim perancis juara dunia world cup 2022 argentina sabar maseeeehhh,1
6469,1604608360279846912,@433 PERCAYA KATA² SAYA ! MBAPPE KALAU MENANG WORLD CUP ! TAMBAH SOMBONG DAN EGOISS ! PERCAYALAH !,433 percaya kata saya mbappe kalau menang world cup tambah sombong dan egoiss percaya,0
6470,1604608325525856257,Dah beli paket langganan vidio khusus buat nnton final eh trnyata paketan World Cup beda lagi sue wkwk akhirnya ga jd nnton eh liat score trnyata sengitt pasti seru bgtt smalem 🥲,dah beli paket langgan vidio khusus nnton final trnyata paket world cup beda sue wkwk nnton score trnyata sengitt seru smalem,1
6471,1604608302884655104,Abis final world cup migren nya ada bgt,abis final world cup migren nya,1
6472,1604608247432114176,"@armyhaluzone few tweets nih nder, gak terlalu gemes cuma lagi cocok sama situasi world cup hehe 🙆🏻‍♀️    https://t.co/qXONhVCiO8",armyhaluzone few tweets nih nder gemes cocok situasi world cup hehe https qxonhvcio8,1
6473,1604608117169614849,renjun nonton final world cup bareng yangyang 🥺,renjun nonton final world cup yangyang,2
6474,1604607833789452288,wts voucher gocar 90% ✨  • potongan 16k  fee 2.5k-3k  kalo mau bisa dm/wa  https://t.co/uVTZxj5aRp  t: voc promo gojek diskon beli wtb need go car voch #zonauang  https://t.co/feBYtKWHtV,wts voucher gocar potong 16k fee https uvtzxj5arp voc promo gojek diskon beli wtb butuh car voch zonauang https febytkwhtv,1
6475,1604607830773768192,"Pablo Aimar, bekas pemain JDT yang kini merangkap pembantu Jurulatih Argentina dah julang World Cup 2022. @selangorfc ada? 🤭  #VamosArgentina  https://t.co/9rx6pOZs73",pablo aimar bekas main jdt rangkap bantu jurulatih argentina udah julang world cup 2022 selangorfc vamosargentina https 9rx6pozs73,1
6476,1604607812856078336,"World Cup lagi, barai ni 😭",world cup barai,1
6477,1604607679820812290,open ya!,open,1
6478,1604607553228312576,@zaini_saputra @CORLEONJK @idextratime ya itu hearn gua…Giroud ama Mbappe jg goat jg soalnya punya world cup wkwk,zaini saputra corleonjk idextratime hearn gua giroud mbappe goat world cup wkwk,1
6479,1604607526825492480,"Aktivis solidaritas Palestina meneriakkan yel yel kemanusiaan untuk Palestina di depan Stadion Lusail, sebelum laga Final World Cup 2022, (18/12/2022). 🇵🇸🇵🇸  https://t.co/gT5inV7G8h",aktivis solidaritas palestina teriak yel yel manusia palestina stadion lusail laga final world cup 2022 2022 https gt5inv7g8h,2
6480,1604607483624017923,"3. Nimchezaji wa kwanza kufunga goli 8 ndani ya World cup moja, haikuwahi kutokea  4. Kufunga kwenye finali goli 2 ndani ya dakika 2, haikuwahi kutokea  5. Kucheza finali mbili akiwa na umri wa miaja 23, haikuwahi kutokea  Vitu viko wazi kabisa",nimchezaji kwanza kufunga gol ndani world cup moja haikuwahi kutokea kufunga kwenye final gol ndani dakika haikuwahi kutokea kucheza final mbili akiwa umri miaja haikuwahi kutokea vitu viko wazi kabisa,1
6481,1604607466997952513,bagaimana bisa perdebatan messi vs ronaldo berakhir hanya karena messi world cup..,debat messi ronaldo messi world cup,1
6482,1604607463042322432,"Aku ni dale hati nate apo la wc, world cup rupanya🤣🤣🤣🤣🤣",aku dale hati nate apo world cup,1
6483,1604607400987996160,Pemain baru Argentina yang keliatan gacornya di world cup sekarang.  1. Mac Allister 2. Enzo Fernandes 3. Molina 4. Julian Alvarez 5. Emi Martinez,main argentina liat gacornya world cup mac allister enzo fernandes molina juli alvarez emi martinez,1
6484,1604607237699211264,"ngeliat Messi angkat trofi World Cup ada senangnya ada sedihnya. Seneng karena akhirnya semua mimpinya udah tercapai, sedih because this moment remark as the end of an era…shit im gonna miss all of these😭😭",messi angkat trofi world cup senang sedih neng mimpi capai sedih because this moment remark the end era shit gon miss all these,1
6485,1604607198709039105,@Shiffa_ZY Shifa baji ne boldya agla world cup bh qatar ko do,shiffa zy shifa baji boldya agla world cup qatar,2
6486,1604607198213963776,"Curse gabakal juara world cup berturut2 kayaknya beneran ada bgt dah. Though, France make it to the final 🤍💙🥲 biasanya yg abis juara cuman sampe at least 16 besar, bahkan kadang sampe grup doang 🤡 (I’m talking about Germany)",curse gabakal juara world cup berturut2 beneran udah though prancis make the final habis juara least kadang grup talking about germany,1
6487,1604607169957355520,@sihannying @CORLEONJK @idextratime brarti mbappe atau giroud lebih hebat dr ronaldo karena punya world cup ya…jujur gua bingung perdebatan antar messi dan ronaldo ini ngukurnya gmana,sihannying corleonjk idextratime brarti mbappe giroud hebat ronaldo world cup jujur bingung debat messi ronaldo ngukurnya gmana,1
6488,1604607106333945857,Mikir taun 2026 vibes+atmosfer world cup bakal ilang,mikir 2026 vibes atmosfer world cup ilang,1
6489,1604606976083693568,@0xkayorayo @CORLEONJK @idextratime tapi gua msh bingung jujur perdebatan ronaldo ama messi ini by apa…kl world cup itu gelar tertinggi…brarti Mbappe lebih hebat dr ronaldo karna mbappe punya world cup..gt kah?,0xkayorayo corleonjk idextratime msh bingung jujur debat ronaldo messi world cup gelar tinggi brarti mbappe hebat ronaldo mbappe world cup gitu,1
6490,1604606963467386880,Apa yang menang world cup dpt mishlah eh,apa menang world cup mishlah,1
6491,1604606870999687168,aglay world cup mei mbappe ko abbu bana lena koi baat nahi boys,aglay world cup mei mbappe abbu bana lena koi baat nahi boys,1
6492,1604606770215006208,"genap sudah world cup kali ini yg sama sekali absen nonton....*no gli azzurri, no party, no world cup",genap world cup kali absen nonton gli azzurri party world cup,1
6493,1604606696340344832,"mohon maaf bang ronaldo, setelah messi dapet world cup sekarang udah ga ada lagi perdebatan siapa yg lebih G.O.A.T 🙏",mohon maaf bang ronaldo messi world cup debat,1
6494,1604606639776358402,"cie messi terakhir world cup, bawa pulang piala🫶🏻",cie messi world cup bawa pulang piala,1
6495,1604606595362873344,"@bintangemon Terlepas dari issue immigrant, korupsi, biaya yg besar serta framming media barat. World cup qatar ini sangat well-organized dari venue²nya sampe transportasi.",bintangemon lepas isu immigrant korupsi biaya framming media barat world cup qatar well organized venue nya transportasi,1
6496,1604606566467919873,"@Box2BoxBola Sadar ga, kalo Indonesia juara world cup  Tapi hanya suporternya (vote)",box2boxbola sadar indonesia juara world cup tapi suporter vote,1
6497,1604606537246310400,"@The_RedsIndo malah ngasih pemain muda buat nendang pinalty , bukan yg pengalaman . padahal kan ini final world cup bukan final AFF .",the redsindo ngasih main muda tendang pinalty alam final world cup final aff,1
6498,1604606506368143360,"Yang ahli parlimen tengok world cup semalam, boleh bangun untuk sesi parlimen hari pertama ke? Big day you know. Nanti ada pulak yang mata panda tak cukup tidur.",yang ahli parlimen lihat world cup malam bangun sesi parlimen big day know nanti mata panda tidur,1
6499,1604606463179034624,@localrkyt Kehadiran harini mesti kena ramai dari semalam. Harini modal keras sikit. World cup kemain segar mata kau menjerit melompat. Sembah tuhan lemah longlai.,localrkyt hadir harini kena ramai malam harini modal keras world cup main segar mata kau jerit lompat sembah tuhan lemah longlai,1
6500,1604606460771852288,@ganjarpranowo Selamat kpd Argentina  menjadi Juara World Cup 2022 yg ngalahin Perancis dgn adu finalti. Pasti banyak org di dunia terhibur dg Final World Cup 2022 ini. Selamat Qatar sudah jadi Tuan Rumah yg baik 🙏  https://t.co/tYKVJ6pKm9,ganjarpranowo selamat kpd argentina juara world cup 2022 ngalahin perancis adu finalti pasti orang dunia hibur final world cup 2022 selamat qatar tuan rumah https tykvj6pkm9,2
6501,1604606347151933440,jake abis nonton final world cup: tidur full senyum  https://t.co/s6KyFDXv8y,jake habis nonton final world cup tidur full senyum https s6kyfdxv8y,1
6502,1604606336003870720,"Dan next world cup bakal ada di negara yg nyebut football as soccer lol, gw aja gak suka GP di US 🤡",dan world cup negara nyebut sepak bola soccer lol suka,1
6503,1604606175487696896,@AjiGimba Ana maganar World Cup meye ya kawo maganar Champions League.,ajigimba ana maganar world cup meye kawo maganar champions league,1
6504,1604606169523580928,"@Askrlfess - Gold Medal Olympic - UCL - BDO - La Liga - CDR - Super Copa - UEFA Super - Pildun klub - spatu emas - FIFA Player of the year - FIFA World Youth - FIFA World Cup - Copa America  Kurang trofi FA Cup, EPL, UEL &amp; UECL aja, padahal klo CR ga pindah bsa dapat UEL n lebihin Messi ya  https://t.co/Ci8V7W8RU2",askrlfess gold medal olympic ucl bdo liga cdr super copa uefa super pildun klub spatu emas fifa player the year fifa world youth fifa world cup copa america kurang trofi cup epl uel amp uecl pindah bsa uel lebihin messi https ci8v7w8ru2,1
6505,1604606030549487616,"demi Allah gue cinte bgt sama mbappe, ga sedih karena france kalah karena gue jg pgn messi menang karena dia terakhir world cup gt kan, cuma kaya sedih aja loat si mbappe udh nge carry semua ttp keren walaupun runner up 😍🫶🏻",allah cinte mbappe sedih france kalah pgn messi menang world cup gitu kaya sedih loat mbappe nge carry ttp keren runner,1
6506,1604605962328883200,Juzi nilisema tangu 2018 Kylian Mbappe ndio alitambulika kama mchezaji bora mpya wa dunia kuanzia pale.  1. Imagine Amevunja rekodi ya kufunga hat trick kwenye final iliyowekwa na Geof harts 1966   2. Mbappe Michuano miwili tu world cup goli 12 haikuwahi kufanywa na mtu yeyote,juz nilisema tangu 2018 kylian mbappe ndio alitambulika kama mchezaji bora mpya dunia kuanzia pale imagine amevunja rekodi kufunga hat trick kwenye final iliyowekwa geof harts 1966 mbappe michuano miwili world cup gol haikuwahi kufanywa mtu yeyote,1
6507,1604605939252072448,"Sedih bgt tahun ini nggak nekat ke Qatar ikut rombongan travel, bisa dibilang the best world cup host. Empat tahun lagi bbrp pemain lama dah retired (skrg aja banyak yg retired)",sedih nekat qatar rombong travel bilang the best world cup tuan rumah empat bbrp main udah retired retired,0
6508,1604605663753408512,Congrats Argentina!  Yey world cup kelaaar bisa genti dp wa ga pake twibon lagi wkwkwk,congrats argentina yey world cup kelaaar genti pakai twibon wkwkwk,1
6509,1604605627547910146,@bbchausa Ko dan wnn dan shegiyan ma ya isa Allah ya ki basu damar daukar world cup din.,bbchausa wnn shegiyan isa allah basu damar daukar world cup din,0
6510,1604605121819729921,Nigeria I suna daukar world cup Buhari zai siyar dashi Wallahi 😂😂😂😂😏😡,nigeria suna daukar world cup buhari zai siyar dashi wallahi,2
6511,1604605110398595072,"World cup dah habis, skrg tetibe risau arsenal. Byk player injured duh",world cup udah habis tetibe risau arsenal byk main injured duh,1
6512,1604605109756760064,"kesian bgt Mbappe jd tulang punggung negara, he carried his team for the whole game only for his teammates to let him down in penalties  kek jujur final world cup thn ini klo gada mbappe gabakal se seru ini sih.  i feel bad for him:( comeback stronger @KMbappe ❤️‍🩹",kesi mbappe tulang punggung negara carried his team for the whole game only for his teammates let him down penalties jujur final world cup mbappe gabakal seru sih feel bad for him comeback stronger kmbappe,1
6513,1604605104677851136,FIFA WORLD CUP MARIO KEMPES 1978🏆 MARADONA 1986🏆 MESSI 2022🏆 ⚽⭐⭐⭐🇦🇷  https://t.co/mr9NlpQszl,fifa world cup mario kempes 1978 maradona 1986 messi 2022 https mr9nlpqszl,1
6514,1604605087820632064,Complete for messi. Akhirnya messi bisa pensiun tenang kapanpun dia mau. Penantian dan perjuangan panjang berhasil dia capai walau di usia yg sudah tak muda lg. Selamat buat messi membawa argentina juara FIFA World Cup 2022,complete for messi akhir messi pensiun tenang nanti juang hasil capai usia muda selamat messi bawa argentina juara fifa world cup 2022,1
6515,1604605030639992832,Tiap final world cup pasti gue ketiduran 🤣 keluarga gw pada nobar gw doang yg tidur 🗿,tiap final world cup tidur keluarga nobar tidur,1
6516,1604604929825734656,"gila sih, final world cup tahun ini bener2 memorable paraahhh",gila sih final world cup bener2 memorable paraahhh,1
6517,1604604847105265666,"Liat messi akan piala world cup rasanya seneng bangt tapi g bisa ngungkapin apa apa soalnya hari ini juga bapak mau operasi, campur aduk banget :)",liat messi trofi world cup senang bangt ngungkapin operasi campur aduk,1
6518,1604604729883234304,after 4 world cup dukung messi juara juga sampe terharu benar2 menegangkan match tadi💙🇦🇷,after world cup dukung messi juara haru benar2 tegang tanding,1
6519,1604604722207653888,orang yang kaga nonton world cup 2022 pasti idupnyee ngemilin kuaci saaaadddddd😭😭,orang kaga nonton world cup 2022 idupnyee ngemilin kuaci saaaadddddd,1
6520,1604604607467884544,Bola sepak adidas world cup 2022  https://t.co/kxWGHWRS3b lewat @pinterest,bola sepak adidas world cup 2022 https kxwghwrs3b pinterest,2
6521,1604604584281853954,Baru ngeh akun fifa world cup pake centang gold. VVIP banget ya~,baru ngeh akun fifa world cup pakai centang gold vvip,1
6522,1604604327208681472,World Cup tahun ini fenomenal bgt ya. Mulai dari Arab Saudi ngalahin Argentina di fase grup. Jepang dan Korsel bisa lolos dari grup neraka. Maroko si singa atlas jd negara pertama dari benua afrika yg lolos jd semifinalist. Dan ditutup dengan final match yg luar biasa seru.,world cup fenomenal mulai arab saudi ngalahin argentina fase grup jepang korsel lolos grup neraka maroko singa atlas negara benua afrika lolos semifinalist dan tutup final tanding seru,1
6523,1604604215820550144,Tiba² rasa De Javu dengan aksi penyelamatan Emiliano Martínez dengan Iker Casillas pada World Cup 2010.   Sama² melakukan save yg sangat luar biasa dan menyelamatkan tim mereka dari kekalahan.  https://t.co/bIjo2pHNzg,tiba javu aksi selamat emiliano mart nez iker casillas world cup 2010 sama save selamat tim kalah https bijo2phnzg,1
6524,1604604185772986370,"Sama macam club, klu main UCL aku mana sokong ManUtd, Juventus &amp; Real Madrid, aku sokong Chelsea. Klu national team ni aku mmg dari dulu sokong France, dari start aku tengok World Cup zaman Zidane tanduk orang lagi hahaha",sama klub klu main ucl sokong manutd juventus amp real madrid sokong chelsea klu national team mmg sokong prancis lihat world cup zaman zidane tanduk orang hahaha,1
6525,1604604183302504448,"Aku setuju je Portugal tak menang World Cup, sbb Portugal mmg noob kot. Aku ni bukan penyokong Portugal, aku sokong CR7 sorang je. Aku nak Portugal menang sebab nak CR7 menang 😂",aku tuju aja portugal menang world cup sbb portugal mmg noob kot aku sokong portugal sokong cr7 sorang aja aku portugal menang cr7 menang,1
6526,1604604181179817984,Congrats Argentina. A well deserved world cup is in Buenos Aires now. Well done.  Acara Silaturahmi Tahunan Penderita Hyperhidrosis Indonesia  Konsultasi #hyperhidrosis gratis IHHC Indonesia Hyperhidrosis Center Sejak 2009  https://t.co/ubWZ5XQ7pC  https://t.co/p8387RL6Bk,congrats argentina well deserved world cup buenos aires now well done acara silaturahmi tahun derita hyperhidrosis indonesia konsultasi hyperhidrosis gratis ihhc indonesia hyperhidrosis center sejak 2009 https ubwz5xq7pc https p8387rl6bk,1
6527,1604604047465611264,ok po tani qe mbaroi world cup?,tani mbaroi world cup,1
6528,1604603934848741376,suara serak akibat teriak nonton world cup final,suara serak akibat teriak nonton world cup final,1
6529,1604603868448362496,Congrats Lionel Messi. Finally. A world cup in your hand. Well done.   Acara Silaturahmi Tahunan Penderita Hyperhidrosis Indonesia  Konsultasi #hyperhidrosis gratis IHHC Indonesia Hyperhidrosis Center Sejak 2009  https://t.co/ubWZ5XQ7pC  https://t.co/XOFwsXNqHS,congrats lionel messi finally world cup your hand well done acara silaturahmi tahun derita hyperhidrosis indonesia konsultasi hyperhidrosis gratis ihhc indonesia hyperhidrosis center sejak 2009 https ubwz5xq7pc https xofwsxnqhs,1
6530,1604603867819167744,Dybla duduk2 manis aja dapat world cup 😭❤,dybla duduk2 manis world cup,2
6531,1604603831333007360,"Medsos rame final world cup, nyong malah keturon, bukti lebih memilih Aprialita Cup wkwk",medsos rame final world cup nyong keturon bukti pilih aprialita cup wkwk,0
6532,1604603788161343489,"The best world cup ever!! Banyak hasil yg ga diduga, match-nya overall seru semua, dan for the first time tim yg gue support beneran juara 🇦🇷😭❤️  Thx Qatar, thx Argentinos, thx King Leo!! 👑🐐 #ILoveThisGame  #ArgentinaCampeon  #VamosArgentina  #Messi𓃵  #GOATDebateisover",the best world cup ever banyak hasil duga match nya overall seru for the first time tim dukung beneran juara thx qatar thx argentinos thx king leo ilovethisgame argentinacampeon vamosargentina messi goatdebateisover,1
6533,1604603775762989056,belum bisa bikin yang lucu-lucu tentang world cup😭,bikin lucu lucu world cup,0
6534,1604603643201982464,Pencen Bergaya buat Messi utk world cup hehehe 👏👏👏,pencen gaya messi world cup hehehe,1
6535,1604603425089806336,@FaktaSepakbola World Cup Qatar 2022 emang seru sih match-nya haha..  https://t.co/cK7LzxYnSd,faktasepakbola world cup qatar 2022 emang seru sih match nya haha https ck7lzxynsd,2
6536,1604603335306186752,Tahniah Kedah juara Fifa World Cup 2022 👍🏻👍🏻,tahniah kedah juara fifa world cup 2022,2
6537,1604603141240287232,gilaaaaaa malam terkesal sepanjang tpe 2022 dan itu samua karna bauni final world cup,gilaaaaaa malam kesal tpe 2022 samua baun final world cup,1
6538,1604603074328555521,@mfathin10 @rubyjendugi @idextratime Penghargaan Golden Glove ga harus timnya masuk final dan juara. World Cup 2018 Golden Glove nya yg dapet Courtois yg negaranya ga lolos ke final.,mfathin10 rubyjendugi idextratime harga golden glove tim masuk final juara world cup 2018 golden glove nya courtois negara lolos final,1
